Date,kpi,ppi,unemployment,oil_price_nok,usd_nok,import,eksport,rente,eur_nok,boligindex,oljepris_USD,import_USD,eksport_USD
2024-11-01,134.9,172.03856749311296,3.7,789.349184,10.9876,91349906528.4,154691673500,4.5,11.7408,NA,71.84,8273250000.000001,14109740000
2024-12-01,134.8,173.96694214876035,4.3,820.114464,10.9876,91608918526.99998,155547931520,4.5,11.7392,NA,74.64,8270265000,14175700000
2025-01-01,135.1,182.09366391184577,3.8,843.4081760000001,10.9876,89650976406.6,165443788412,4.5,11.7456,NA,76.76,7887700000,14539620000
2025-02-01,137,184.02203856749313,4.1,800.007156,10.9876,94464684033,177956648640,4.5,11.6574,NA,72.81,8289380000,15527770000
2025-03-01,136.1,169.00826446280993,4.5,821.213224,10.9876,96061639447.2,151402414408,4.5,11.5472,NA,74.74,8542901000.000001,13598810000
2025-04-01,137,160.19283746556474,4.4,662.210856,10.4913,97909175980.8,150487731765,4.5,11.8313,NA,63.12,9270604000,14373490000
2025-05-01,137.5,155.6473829201102,4.6,670.39407,10.4913,92666019912.6,147150845116,4.5,11.6022,NA,63.9,8939841000,14233200000
2025-06-01,137.8,155.92286501377413,5.4,709.3167930000001,10.4913,92693152846,152697073480,4.41,11.5879,NA,67.61,9126030000,14881130000
2025-07-01,138.9,158.12672176308538,4.4,719.0936399999999,10.0292,91476473608.8,145625688964,4.25,11.8537,NA,71.7,9132744000,14529300000
2025-08-01,138,157.02479338842977,4.9,705.62102,10.3585,91789092389,155835552870,4.25,11.8653,NA,68.12,8901368000,14951090000
2025-09-01,138.5,154.26997245179064,4.7,671.1449819999999,10.0141,90759660936.7,141803261076,4.16,11.6702,NA,67.02,9112496000,14163410000
2025-10-01,138.7,153.99449035812674,4.4,647.0365589999999,9.9437,88053313028.2,138374639897,4,11.6633,NA,65.07,8918161000,13927500000
2025-11-01,138.9,156.47382920110192,4.5,628.44184,9.9437,98062089561,134949228173.99998,4,11.7402,NA,63.2,9673676000,13414240000
2025-12-01,139.1,154.1322314049587,4.3,615.029205,10.1073,94680355110.6,126320732181,4,11.8448,NA,60.85,9352883000,12609580000
